id,category
4953,MELEE_ARMOR
4954,MELEE_ARMOR
4955,MELEE_ARMOR
4956,MISC
4958,MELEE_WEAPON
4959,MELEE_WEAPON
4960,MELEE_WEAPON
4961,MELEE_WEAPON
4962,TOOL
4964,MELEE_ARMOR
4965,MELEE_ARMOR
4966,MELEE_ARMOR
4967,MELEE_ARMOR
4968,MISC
4970,MELEE_ARMOR
4971,MELEE_ARMOR
4972,MELEE_ARMOR
4973,MELEE_ARMOR
4974,MISC
4976,MELEE_ARMOR
4977,MELEE_ARMOR
4978,MELEE_ARMOR
4979,MELEE_ARMOR
4980,MISC
4982,MELEE_WEAPON
4983,MELEE_WEAPON
4984,MELEE_WEAPON
4985,MELEE_WEAPON
4986,MISC
4988,MELEE_ARMOR
4989,MELEE_ARMOR
4990,MELEE_ARMOR
4991,MELEE_ARMOR
4992,MISC
4994,MELEE_ARMOR
4995,MELEE_ARMOR
4996,MELEE_ARMOR
4997,MELEE_ARMOR
4998,MISC
5001,MISC
5002,FOOD
5003,FOOD
5004,MISC
5008,MISC
5009,QUEST_ITEM
5010,KEY
5011,QUEST_ITEM
5012,QUEST_ITEM
5013,MELEE_ARMOR
5014,MELEE_ARMOR
5016,MELEE_WEAPON
5018,MELEE_WEAPON
5020,TELEPORT
5021,TELEPORT
5022,TELEPORT
5023,TELEPORT
5024,MELEE_ARMOR
5026,MELEE_ARMOR
5028,MELEE_ARMOR
5030,COSMETIC
5032,COSMETIC
5034,COSMETIC
5036,MELEE_ARMOR
5038,MELEE_ARMOR
5040,MELEE_ARMOR
5042,COSMETIC
5044,COSMETIC
5046,COSMETIC
5048,COSMETIC
5050,COSMETIC
5052,COSMETIC
5054,MISC
5056,QUEST_ITEM
5057,QUEST_ITEM
5058,QUEST_ITEM
5059,QUEST_ITEM
5060,QUEST_ITEM
5061,QUEST_ITEM
5062,QUEST_ITEM
5063,QUEST_ITEM
5064,QUEST_ITEM
5065,MISC
5066,QUEST_ITEM
5067,QUEST_ITEM
5068,MISC
5070,MISC
5071,MISC
5072,MISC
5073,MISC
5074,MISC
5075,MISC
5076,MISC
5077,MISC
5078,MISC
5087,MISC
5089,MISC
5093,MISC
5095,ORE
5096,SEED
5097,SEED
5098,SEED
5099,SEED
5100,SEED
5101,SEED
5102,SEED
5103,SEED
5104,SEED
5105,SEED
5106,SEED
5171,MISC
5280,SEED
5281,SEED
5282,ORE
5283,SEED
5284,SEED
5285,SEED
5286,FOOD
5287,SEED
5288,SEED
5289,SEED
5290,SEED
5291,SEED
5292,SEED
5293,SEED
5294,SEED
5295,SEED
5296,SEED
5297,SEED
5298,SEED
5299,SEED
5300,SEED
5301,SEED
5302,SEED
5303,SEED
5304,SEED
5305,SEED
5306,SEED
5307,SEED
5308,SEED
5309,SEED
5310,SEED
5311,SEED
5312,SEED
5313,SEED
5314,SEED
5315,SEED
5316,SEED
5317,SEED
5318,SEED
5319,SEED
5320,SEED
5321,SEED
5322,SEED
5323,SEED
5324,SEED
5325,TOOL
5327,TOOL
5328,TOOL
5329,TOOL
5331,JEWELRY
5333,JEWELRY
5334,JEWELRY
5335,JEWELRY
5336,JEWELRY
5337,JEWELRY
5338,JEWELRY
5339,JEWELRY
5340,JEWELRY
5341,TOOL
5343,TOOL
5345,COSMETIC
5347,TOOL
5348,TOOL
5349,MISC
5350,TOOL
5352,MISC
5354,TOOL
5356,MISC
5358,MISC
5359,SEED
5360,SEED
5361,SEED
5362,SEED
5363,SEED
5364,MISC
5365,SEED
5366,SEED
5367,SEED
5368,SEED
5369,SEED
5370,MISC
5371,SEED
5372,QUEST_ITEM
5373,SEED
5374,MISC
5375,SEED
5376,TOOL
5378,MISC
5380,MISC
5382,MISC
5384,MISC
5386,MISC
5388,FOOD
5390,FOOD
5392,FOOD
5394,FOOD
5396,FOOD
5398,MISC
5400,MISC
5402,MISC
5404,MISC
5406,MISC
5408,FOOD
5410,FOOD
5412,FOOD
5414,FOOD
5416,FOOD
5418,TOOL
5420,FOOD
5422,FOOD
5424,FOOD
5426,FOOD
5428,FOOD
5430,FOOD
5432,FOOD
5434,FOOD
5436,FOOD
5438,FOOD
5440,FOOD
5442,FOOD
5444,FOOD
5446,FOOD
5448,FOOD
5450,FOOD
5452,FOOD
5454,FOOD
5456,FOOD
5458,FOOD
5460,FOOD
5462,FOOD
5464,FOOD
5466,FOOD
5468,FOOD
5470,FOOD
5472,FOOD
5474,FOOD
5476,FOOD
5478,FOOD
5480,SEED
5481,SEED
5482,FOOD
5483,FOOD
5484,FOOD
5485,MISC
5486,MISC
5487,SEED
5488,SEED
5489,SEED
5490,FOOD
5491,FOOD
5492,FOOD
5493,MISC
5494,MISC
5495,SEED
5496,SEED
5497,SEED
5498,FOOD
5499,FOOD
5500,FOOD
5501,MISC
5502,MISC
5503,SEED
5504,FOOD
5506,MISC
5507,QUEST_ITEM
5508,MISC
5509,MISC
5510,CONTAINER
5511,CONTAINER
5512,CONTAINER
5513,CONTAINER
5514,CONTAINER
5515,CONTAINER
5516,MISC
5518,TELEPORT
5519,PROCESSED_MATERIAL
5520,MISC
5521,COSMETIC
5523,JEWELRY
5525,JEWELRY
5527,COSMETIC
5529,MISC
5531,JEWELRY
5533,COSMETIC
5535,MAGIC_ARMOR
5537,MAGIC_ARMOR
5539,MISC
5541,COSMETIC
5543,MELEE_ARMOR
5545,MELEE_ARMOR
5547,MISC
5553,MELEE_ARMOR
5554,MELEE_ARMOR
5555,MELEE_ARMOR
5556,MELEE_ARMOR
5557,MELEE_ARMOR
5558,COSMETIC
5559,PROCESSED_MATERIAL
5560,MISC
5561,MISC
5562,PROCESSED_MATERIAL
5563,PROCESSED_MATERIAL
5564,PROCESSED_MATERIAL
5565,PROCESSED_MATERIAL
5566,PROCESSED_MATERIAL
5567,PROCESSED_MATERIAL
5568,PROCESSED_MATERIAL
5569,PROCESSED_MATERIAL
5570,PROCESSED_MATERIAL
5571,PROCESSED_MATERIAL
5573,JEWELRY
5574,MELEE_ARMOR
5575,MELEE_ARMOR
5576,MELEE_ARMOR
5577,QUEST_ITEM
5578,MISC
5579,QUEST_ITEM
5580,QUEST_ITEM
5581,QUEST_ITEM
5582,QUEST_ITEM
5583,ORE
5584,QUEST_ITEM
5585,MISC
5586,TOOL
5587,TOOL
5588,MISC
5589,QUEST_ITEM
5590,QUEST_ITEM
5591,QUEST_ITEM
5592,QUEST_ITEM
5593,QUEST_ITEM
5594,QUEST_ITEM
5595,QUEST_ITEM
5596,QUEST_ITEM
5597,QUEST_ITEM
5598,QUEST_ITEM
5599,QUEST_ITEM
5600,QUEST_ITEM
5601,TOOL
5602,MISC
5603,QUEST_ITEM
5604,QUEST_ITEM
5605,QUEST_ITEM
5606,QUEST_ITEM
5607,FOOD
5608,MELEE_WEAPON
5609,MELEE_ARMOR
5610,QUEST_ITEM
5614,COLLECTIBLE
5615,PRAYER_ITEM
5616,AMMO
5617,AMMO
5618,AMMO
5619,AMMO
5620,AMMO
5621,AMMO
5622,AMMO
5623,AMMO
5624,AMMO
5625,AMMO
5626,AMMO
5627,AMMO
5628,RANGED_WEAPON
5629,RANGED_WEAPON
5630,AMMO
5631,RANGED_WEAPON
5632,RANGED_WEAPON
5633,RANGED_WEAPON
5634,RANGED_WEAPON
5635,RANGED_WEAPON
5636,RANGED_WEAPON
5637,AMMO
5638,RANGED_WEAPON
5639,RANGED_WEAPON
5640,RANGED_WEAPON
5641,RANGED_WEAPON
5642,AMMO
5643,AMMO
5644,AMMO
5645,AMMO
5646,AMMO
5647,AMMO
5648,AMMO
5649,AMMO
5650,AMMO
5651,AMMO
5652,AMMO
5653,AMMO
5654,RANGED_WEAPON
5655,RANGED_WEAPON
5656,AMMO
5657,RANGED_WEAPON
5658,RANGED_WEAPON
5659,RANGED_WEAPON
5660,RANGED_WEAPON
5661,RANGED_WEAPON
5662,RANGED_WEAPON
5663,AMMO
5664,RANGED_WEAPON
5665,RANGED_WEAPON
5666,RANGED_WEAPON
5667,RANGED_WEAPON
5668,MELEE_WEAPON
5670,MELEE_WEAPON
5672,FOOD
5674,MELEE_WEAPON
5676,MELEE_WEAPON
5678,MELEE_WEAPON
5680,MELEE_WEAPON
5682,MELEE_WEAPON
5684,MISC
5686,MELEE_WEAPON
5688,MELEE_WEAPON
5690,FOOD
5692,MELEE_WEAPON
5694,MELEE_WEAPON
5696,MELEE_WEAPON
5698,MELEE_WEAPON
5700,MELEE_WEAPON
5702,MISC
5704,MELEE_WEAPON
5706,MELEE_WEAPON
5708,FOOD
5710,FOOD
5712,MELEE_WEAPON
5714,MELEE_WEAPON
5716,MELEE_WEAPON
5718,MELEE_WEAPON
5720,MELEE_WEAPON
5722,FOOD
5724,FOOD
5726,MELEE_WEAPON
5728,MELEE_WEAPON
5730,MELEE_WEAPON
5732,TOOL
5733,FOOD
5734,MELEE_WEAPON
5736,MELEE_WEAPON
5739,FOOD
5741,FOOD
5743,FOOD
5745,FOOD
5747,FOOD
5749,FOOD
5751,FOOD
5753,FOOD
5755,FOOD
5757,FOOD
5759,MISC
5761,MISC
5763,FOOD
5765,FOOD
5767,MISC
5769,MISC
5771,FOOD
5773,FOOD
5775,FOOD
5777,FOOD
5779,FOOD
5781,FOOD
5783,FOOD
5785,FOOD
5787,FOOD
5789,FOOD
5791,FOOD
5793,FOOD
5795,FOOD
5797,FOOD
5799,FOOD
5801,FOOD
5803,FOOD
5805,FOOD
5807,FOOD
5809,FOOD
5811,FOOD
5813,FOOD
5815,FOOD
5817,FOOD
5819,FOOD
5821,FOOD
5823,FOOD
5825,FOOD
5827,FOOD
5829,FOOD
5831,FOOD
5833,FOOD
5835,MISC
5837,MISC
5839,MISC
5841,MISC
5843,FOOD
5845,FOOD
5847,FOOD
5849,FOOD
5851,FOOD
5853,FOOD
5855,FOOD
5857,FOOD
5859,FOOD
5861,FOOD
5863,FOOD
5865,FOOD
5867,FOOD
5869,FOOD
5871,FOOD
5873,FOOD
5875,FOOD
5877,FOOD
5879,FOOD
5881,FOOD
5883,FOOD
5885,FOOD
5887,FOOD
5889,FOOD
5891,FOOD
5893,FOOD
5895,FOOD
5897,FOOD
5899,FOOD
5901,FOOD
5903,FOOD
5905,FOOD
5907,FOOD
5909,FOOD
5911,FOOD
5913,FOOD
5915,MISC
5917,MISC
5919,MISC
5921,MISC
5923,FOOD
5925,FOOD
5927,FOOD
5929,FOOD
5931,PROCESSED_MATERIAL
5933,MISC
5935,FOOD
5936,MISC
5937,MISC
5939,MISC
5940,MISC
5942,POTION
5943,POTION
5945,POTION
5947,POTION
5949,POTION
5951,POTION
5952,POTION
5954,POTION
5956,POTION
5958,POTION
5960,MISC
5962,MISC
5964,MISC
5966,MISC
5968,MISC
5970,FOOD
5972,FOOD
5974,FOOD
5976,FOOD
5978,FOOD
5980,FOOD
5982,FOOD
5984,FOOD
5986,MISC
5988,FOOD
5990,FOOD
5992,FOOD
5994,TOOL
5996,FOOD
5998,MISC
6000,FOOD
6002,MISC
6004,FOOD
6006,FOOD
6008,FOOD
6010,MISC
6012,MISC
6014,MISC
6016,MISC
6018,MISC
6020,MISC
6022,MISC
6024,MISC
6026,MISC
6028,MISC
6030,MISC
6032,MISC
6034,PROCESSED_MATERIAL
6036,MISC
6038,JEWELRY
6040,COSMETIC
6041,JEWELRY
6043,MISC
6045,LOG
6047,QUEST_ITEM
6049,LOG
6051,MISC
6053,MISC
6055,MISC
6057,CONTAINER
6058,CONTAINER
6059,MISC
6061,AMMO
6062,AMMO
6063,MISC
6064,MISC
6065,QUEST_ITEM
6066,QUEST_ITEM
6067,QUEST_ITEM
6068,QUEST_ITEM
6069,QUEST_ITEM
6070,QUEST_ITEM
6071,QUEST_ITEM
6072,QUEST_ITEM
6073,QUEST_ITEM
6075,QUEST_ITEM
6077,QUEST_ITEM
6079,QUEST_ITEM
6081,MISC
6082,PROCESSED_MATERIAL
6083,KEY
6084,KEY
6085,PROCESSED_MATERIAL
6086,MISC
6087,QUEST_ITEM
6088,QUEST_ITEM
6089,MISC
6090,QUEST_ITEM
6091,QUEST_ITEM
6092,QUEST_ITEM
6093,FOOD
6094,MISC
6095,FOOD
6096,QUEST_ITEM
6097,MISC
6098,QUEST_ITEM
6099,TELEPORT
6100,TELEPORT
6101,TELEPORT
6102,TELEPORT
6103,SEED
6104,KEY
6105,COSMETIC
6106,MAGIC_ARMOR
6107,MAGIC_ARMOR
6108,MAGIC_ARMOR
6109,MAGIC_ARMOR
6110,MAGIC_ARMOR
6111,MAGIC_ARMOR
6112,SEED
6113,QUEST_ITEM
6118,FOOD
6119,QUEST_ITEM
6120,QUEST_ITEM
6121,QUEST_ITEM
6122,MISC
6123,FOOD
6125,TELEPORT
6126,TELEPORT
6127,TELEPORT
6128,MELEE_ARMOR
6129,MELEE_ARMOR
6130,MELEE_ARMOR
6131,MAGIC_ARMOR
6133,RANGED_ARMOR
6135,RANGED_ARMOR
6137,MAGIC_ARMOR
6139,MAGIC_ARMOR
6141,MAGIC_ARMOR
6143,MELEE_ARMOR
6145,MELEE_ARMOR
6147,MELEE_ARMOR
6149,MELEE_ARMOR
6151,MELEE_ARMOR
6153,MELEE_ARMOR
6155,PROCESSED_MATERIAL
6157,MISC
6159,MISC
6161,MISC
6163,FOOD
6165,FOOD
6167,FOOD
6169,PROCESSED_MATERIAL
6171,PROCESSED_MATERIAL
6173,PROCESSED_MATERIAL
6178,MISC
6179,MISC
6180,COSMETIC
6181,COSMETIC
6182,COSMETIC
6183,MISC
6184,COSMETIC
6185,FOOD
6186,COSMETIC
6187,COSMETIC
6188,COSMETIC
6199,CONTAINER
6200,FOOD
6202,FOOD
6204,FOOD
6206,FOOD
6209,TOOL
6211,LOG
6213,LOG
6215,MAGIC_ARMOR
6217,MAGIC_ARMOR
6219,MAGIC_ARMOR
6221,MAGIC_ARMOR
6223,MAGIC_ARMOR
6225,MAGIC_ARMOR
6227,MAGIC_ARMOR
6229,MAGIC_ARMOR
6231,MAGIC_ARMOR
6233,MAGIC_ARMOR
6235,MAGIC_ARMOR
6237,MAGIC_ARMOR
6239,MAGIC_ARMOR
6241,MAGIC_ARMOR
6243,MAGIC_ARMOR
6245,MAGIC_ARMOR
6247,MAGIC_ARMOR
6249,MAGIC_ARMOR
6251,MAGIC_ARMOR
6253,MAGIC_ARMOR
6255,MAGIC_ARMOR
6257,MAGIC_ARMOR
6259,MAGIC_ARMOR
6261,MAGIC_ARMOR
6263,MAGIC_ARMOR
6265,MAGIC_ARMOR
6267,MAGIC_ARMOR
6269,MAGIC_ARMOR
6271,MAGIC_ARMOR
6273,MAGIC_ARMOR
6275,MAGIC_ARMOR
6277,MAGIC_ARMOR
6279,MAGIC_ARMOR
6281,COSMETIC
6283,COSMETIC
6285,COSMETIC
6287,PROCESSED_MATERIAL
6289,MISC
6291,MISC
6293,MISC
6295,MISC
6297,MISC
6299,MISC
6301,FOOD
6303,MISC
6305,MISC
6306,CURRENCY
6311,SEED
6313,MELEE_WEAPON
6315,MELEE_WEAPON
6317,GEM
6319,MISC
6322,RANGED_ARMOR
6324,RANGED_ARMOR
6326,RANGED_ARMOR
6328,MAGIC_ARMOR
6330,MAGIC_ARMOR
6332,LOG
6333,LOG
6335,COSMETIC
6337,COSMETIC
6339,COSMETIC
6341,MELEE_ARMOR
6343,COSMETIC
6345,COSMETIC
6347,MELEE_ARMOR
6349,MELEE_ARMOR
6351,MELEE_ARMOR
6353,COSMETIC
6355,COSMETIC
6357,MELEE_ARMOR
6359,MELEE_ARMOR
6361,MELEE_ARMOR
6363,COSMETIC
6365,COSMETIC
6367,MELEE_ARMOR
6369,MELEE_ARMOR
6371,MELEE_ARMOR
6373,COSMETIC
6375,COSMETIC
6377,MELEE_ARMOR
6379,MELEE_ARMOR
6382,COSMETIC
6384,COSMETIC
6386,COSMETIC
6388,COSMETIC
6390,COSMETIC
6392,COSMETIC
6394,COSMETIC
6396,COSMETIC
6398,COSMETIC
6400,COSMETIC
6402,COSMETIC
6404,COSMETIC
6406,COSMETIC
6408,MELEE_WEAPON
6410,MELEE_WEAPON
6412,MELEE_WEAPON
6414,MELEE_WEAPON
6416,QUEST_ITEM
6418,QUEST_ITEM
6420,QUEST_ITEM
6448,TOOL
6450,MELEE_ARMOR
6452,MAGIC_ARMOR
6453,QUEST_ITEM
6454,SEED
6455,SEED
6456,QUEST_ITEM
6457,SEED
6458,SEED
6459,SEED
6460,SEED
6461,QUEST_ITEM
6462,QUEST_ITEM
6463,QUEST_ITEM
6464,QUEST_ITEM
6465,JEWELRY
6466,QUEST_ITEM
6467,QUEST_ITEM
6468,QUEST_ITEM
6469,QUEST_ITEM
6470,POTION
6472,POTION
6474,POTION
6476,POTION
6478,QUEST_ITEM
6479,QUEST_ITEM
6514,MISC
6515,MISC
6516,MISC
6517,MISC
6522,RANGED_WEAPON
6523,MELEE_WEAPON
6524,MELEE_ARMOR
6525,MELEE_WEAPON
6526,MAGIC_WEAPON
6527,MELEE_WEAPON
6528,MELEE_WEAPON
6529,CURRENCY
6541,QUEST_ITEM
6542,QUEST_ITEM
6543,MISC
6544,JEWELRY
6545,ORE
6546,QUEST_ITEM
6547,MELEE_ARMOR
6548,COSMETIC
6549,COLLECTIBLE
6550,COLLECTIBLE
6551,COLLECTIBLE
6552,COLLECTIBLE
6553,COLLECTIBLE
6554,COLLECTIBLE
6555,MISC
6556,MISC
6557,MISC
6558,MISC
6559,MISC
6560,MISC
6561,FOOD
6562,MAGIC_WEAPON
6563,MAGIC_WEAPON
6568,MELEE_ARMOR
6570,MELEE_ARMOR
6571,GEM
6573,MISC
6575,JEWELRY
6577,JEWELRY
6579,JEWELRY
6581,JEWELRY
6583,JEWELRY
6585,MAGIC_ARMOR
6587,MELEE_WEAPON
6589,MELEE_WEAPON
6591,MAGIC_WEAPON
6593,MAGIC_WEAPON
6595,MAGIC_WEAPON
6597,MAGIC_WEAPON
6599,MELEE_WEAPON
6601,MELEE_WEAPON
6603,MAGIC_WEAPON
6605,MELEE_WEAPON
6607,MELEE_WEAPON
6609,MELEE_WEAPON
6611,QUEST_ITEM
6613,MELEE_WEAPON
6615,MELEE_ARMOR
6617,MELEE_ARMOR
6619,MELEE_ARMOR
6621,MELEE_ARMOR
6623,MELEE_ARMOR
6625,MELEE_ARMOR
6627,MELEE_ARMOR
6629,MELEE_ARMOR
6631,MELEE_ARMOR
6633,MELEE_ARMOR
6635,QUEST_ITEM
6636,QUEST_ITEM
6637,MISC
6638,QUEST_ITEM
6639,QUEST_ITEM
6640,QUEST_ITEM
6641,QUEST_ITEM
6642,QUEST_ITEM
6643,QUEST_ITEM
6644,MISC
6645,QUEST_ITEM
6646,QUEST_ITEM
6647,QUEST_ITEM
6648,QUEST_ITEM
6649,QUEST_ITEM
6650,MISC
6651,QUEST_ITEM
6652,QUEST_ITEM
6653,QUEST_ITEM
6654,COSMETIC
6655,COSMETIC
6656,COSMETIC
6657,COSMETIC
6658,COSMETIC
6659,COSMETIC
6660,TOOL
6661,MISC
6662,FOOD
6663,MISC
6665,COSMETIC
6666,COSMETIC
6667,CONTAINER
6668,CONTAINER
6669,CONTAINER
6670,CONTAINER
6671,CONTAINER
6672,CONTAINER
6673,QUEST_ITEM
6674,TOOL
6675,MISC
6677,MISC
6678,MISC
6679,CONTAINER
6680,CONTAINER
6681,PROCESSED_MATERIAL
6683,PROCESSED_MATERIAL
6685,POTION
6687,POTION
6689,POTION
6691,POTION
6693,MISC
6695,MISC
6696,TOOL
6697,FOOD
6699,FOOD
6701,FOOD
6703,FOOD
6705,FOOD
6707,JEWELRY
6708,MISC
6709,MISC
6710,SEED
6711,MISC
6712,TOOL
6713,QUEST_ITEM
6714,QUEST_ITEM
6715,QUEST_ITEM
6716,COLLECTIBLE
6717,COLLECTIBLE
6718,QUEST_ITEM
6719,QUEST_ITEM
6721,PROCESSED_MATERIAL
6722,MISC
6724,RANGED_WEAPON
6728,PRAYER_ITEM
6729,PRAYER_ITEM
6731,JEWELRY
6733,RANGED_ARMOR
6735,JEWELRY
6737,MELEE_ARMOR
6739,TOOL
6741,TOOL
6743,TOOL
6745,MELEE_WEAPON
6746,MELEE_WEAPON
6747,QUEST_ITEM
6748,QUEST_ITEM
6749,QUEST_ITEM
6750,COSMETIC
6752,COSMETIC
6754,KEY
6755,QUEST_ITEM
6756,QUEST_ITEM
6757,QUEST_ITEM
6758,QUEST_ITEM
6759,QUEST_ITEM
6760,MELEE_WEAPON
6762,MAGIC_WEAPON
6764,MELEE_WEAPON
6766,POTION
6767,MISC
6768,QUEST_ITEM
6769,QUEST_ITEM
6770,QUEST_ITEM
6771,TOOL
6772,JEWELRY
6773,MELEE_WEAPON
6774,MELEE_WEAPON
6775,MELEE_WEAPON
6776,MELEE_WEAPON
6777,MELEE_WEAPON
6778,MELEE_WEAPON
6779,MELEE_WEAPON
6780,MISC
6785,QUEST_ITEM
6786,MAGIC_ARMOR
6787,MAGIC_ARMOR
6788,QUEST_ITEM
6789,QUEST_ITEM
6790,COSMETIC
6791,QUEST_ITEM
6792,MISC
6793,MISC
6794,FOOD
6796,QUEST_ITEM
6798,QUEST_ITEM
6799,QUEST_ITEM
6800,QUEST_ITEM
6801,QUEST_ITEM
6802,QUEST_ITEM
6803,QUEST_ITEM
6804,QUEST_ITEM
6805,QUEST_ITEM
6806,QUEST_ITEM
6807,QUEST_ITEM
6808,QUEST_ITEM
6809,MELEE_ARMOR
6810,PRAYER_ITEM
6811,MISC
6812,PRAYER_ITEM
6814,PROCESSED_MATERIAL
6817,QUEST_ITEM
6818,MISC
6819,CONTAINER
6820,QUEST_ITEM
6821,QUEST_ITEM
6822,MISC
6823,MISC
6824,MISC
6825,MISC
6826,MISC
6827,MISC
6828,MISC
6829,MISC
6830,MISC
6831,MISC
6832,MISC
6833,MISC
6834,MISC
6835,MISC
6836,MISC
6837,MISC
6838,MISC
6839,MISC
6840,MISC
6841,MISC
6842,MISC
6843,MISC
6844,MISC
6845,MISC
6846,MISC
6847,MISC
6848,MISC
6849,MISC
6850,MISC
6851,MISC
6852,COLLECTIBLE
6853,MISC
6854,COLLECTIBLE
6855,MISC
6856,COSMETIC
6857,COSMETIC
6858,MELEE_ARMOR
6859,JEWELRY
6860,COSMETIC
6861,JEWELRY
6862,PROCESSED_MATERIAL
6863,JEWELRY
6864,COLLECTIBLE
6865,TOOL
6866,COLLECTIBLE
6867,TOOL
6868,TOOL
6869,COLLECTIBLE
6870,TOOL
6871,TOOL
6872,TOOL
6873,TOOL
6874,TOOL
6875,TOOL
6876,TOOL
6877,TOOL
6878,TOOL
6879,COLLECTIBLE
6880,COLLECTIBLE
6881,COLLECTIBLE
6882,COLLECTIBLE
6883,MISC
6885,COSMETIC
6886,COSMETIC
6887,COSMETIC
6889,QUEST_ITEM
6891,MISC
6893,PROCESSED_MATERIAL
6894,MISC
6895,MISC
6896,GEM
6897,MISC
6898,MISC
6899,MISC
6900,MISC
6901,MISC
6902,MISC
6903,GEM
6904,MISC
6905,MISC
6906,MISC
6907,MISC
6908,MAGIC_WEAPON
6910,MAGIC_WEAPON
6912,FOOD
6914,MAGIC_WEAPON
6916,MAGIC_ARMOR
6918,MAGIC_ARMOR
6920,MAGIC_ARMOR
6922,MAGIC_ARMOR
6924,MAGIC_ARMOR
6926,TELEPORT
6945,QUEST_ITEM
6946,FOOD
6947,MISC
6948,QUEST_ITEM
6949,MISC
6950,QUEST_ITEM
6951,QUEST_ITEM
6952,QUEST_ITEM
6953,MISC
6954,FOOD
6955,PROCESSED_MATERIAL
6956,QUEST_ITEM
6957,QUEST_ITEM
6958,QUEST_ITEM
6959,MELEE_ARMOR
6961,FOOD
6962,MISC
6963,MISC
6964,CURRENCY
6965,MISC
6966,KEY
6967,QUEST_ITEM
6969,FOOD
6970,MISC
6971,PROCESSED_MATERIAL
6973,PROCESSED_MATERIAL
6975,PROCESSED_MATERIAL
6977,PROCESSED_MATERIAL
6979,QUEST_ITEM
6981,QUEST_ITEM
6983,QUEST_ITEM
6985,QUEST_ITEM
6986,QUEST_ITEM
6987,QUEST_ITEM
6988,QUEST_ITEM
6989,QUEST_ITEM
6990,QUEST_ITEM
6991,QUEST_ITEM
6992,QUEST_ITEM
6993,QUEST_ITEM
6994,QUEST_ITEM
6995,MISC
6996,QUEST_ITEM
6997,QUEST_ITEM
6998,QUEST_ITEM
6999,QUEST_ITEM
7000,QUEST_ITEM
7001,TOOL
7002,QUEST_ITEM
7003,COSMETIC
7050,MISC
7051,MELEE_ARMOR
7053,MELEE_ARMOR
7054,FOOD
7056,FOOD
7058,FOOD
7060,FOOD
7062,FOOD
7064,FOOD
7066,FOOD
7068,FOOD
7070,FOOD
7072,MISC
7074,FOOD
7076,FOOD
7078,MISC
7080,MISC
7082,FOOD
7084,FOOD
7086,FOOD
7088,MISC
7090,FOOD
7092,FOOD
7094,FOOD
7108,QUEST_ITEM
7109,QUEST_ITEM
7110,COSMETIC
7112,COSMETIC
7114,MELEE_ARMOR
7116,FOOD
7118,QUEST_ITEM
7119,TOOL
7120,TOOL
7121,PROCESSED_MATERIAL
7122,COSMETIC
7124,COSMETIC
7126,FOOD
7128,COSMETIC
7130,COSMETIC
7132,FOOD
7134,COSMETIC
7136,COSMETIC
7138,FOOD
7140,MELEE_WEAPON
7141,MELEE_WEAPON
7142,FOOD
7143,QUEST_ITEM
7144,MISC
7145,TOOL
7146,MISC
7147,TOOL
7148,PROCESSED_MATERIAL
7149,QUEST_ITEM
7150,QUEST_ITEM
7155,PROCESSED_MATERIAL
7156,QUEST_ITEM
7157,FOOD
7158,MELEE_WEAPON
7159,MELEE_ARMOR
7160,COSMETIC
7162,FOOD
7164,FOOD
7166,FOOD
7168,FOOD
7170,RANGED_WEAPON
7172,FOOD
7174,FOOD
7176,FOOD
7178,FOOD
7180,FOOD
7182,FOOD
7184,FOOD
7186,FOOD
7188,FOOD
7190,FOOD
7192,FOOD
7194,FOOD
7196,FOOD
7198,FOOD
7200,FOOD
7202,FOOD
7204,FOOD
7206,FOOD
7208,FOOD
7210,FOOD
7212,FOOD
7214,FOOD
7216,FOOD
7218,FOOD
7220,FOOD
7222,FOOD
7223,MISC
7224,MISC
7225,MELEE_ARMOR
7226,FOOD
7228,FOOD
7230,MISC
7255,QUEST_ITEM
7269,QUEST_ITEM
7319,COSMETIC
7321,FOOD
7323,COSMETIC
7325,COSMETIC
7327,COSMETIC
7329,MISC
7330,TOOL
7331,MISC
7332,MELEE_ARMOR
7334,MELEE_ARMOR
7336,MELEE_ARMOR
7338,MELEE_ARMOR
7340,MELEE_ARMOR
7342,MELEE_ARMOR
7344,MELEE_ARMOR
7346,MELEE_ARMOR
7348,MELEE_ARMOR
7350,MELEE_ARMOR
7352,MELEE_ARMOR
7354,MELEE_ARMOR
7356,MELEE_ARMOR
7358,MELEE_ARMOR
7360,MELEE_ARMOR
7362,RANGED_ARMOR
7364,RANGED_ARMOR
7366,RANGED_ARMOR
7368,RANGED_ARMOR
7370,RANGED_ARMOR
7372,RANGED_ARMOR
7374,RANGED_ARMOR
7376,RANGED_ARMOR
7378,RANGED_ARMOR
7380,RANGED_ARMOR
7382,MELEE_ARMOR
7384,MELEE_ARMOR
7386,COSMETIC
7388,COSMETIC
7390,MAGIC_ARMOR
7392,MAGIC_ARMOR
7394,MAGIC_ARMOR
7396,MAGIC_ARMOR
7398,MAGIC_ARMOR
7399,COSMETIC
7400,COSMETIC
7404,LOG
7405,LOG
7406,LOG
7408,PRAYER_ITEM
7409,TOOL
7410,TOOL
7411,QUEST_ITEM
7413,MISC
7414,MISC
7416,MISC
7418,MISC
7420,MISC
7421,TOOL
7422,TOOL
7423,TOOL
7424,TOOL
7425,TOOL
7426,TOOL
7427,TOOL
7428,TOOL
7429,TOOL
7430,TOOL
7431,TOOL
7432,TOOL
